Order ID,Event Date,Publisher Name,Website Name,Action Name,Action Type,Status,Sale Amount (USD),Corrected Amount (USD),Order Discount (USD),Advertiser Commission (USD),Publisher Commission (USD),CJ Fee (USD),Operating System,Device Name,Browser,Is Tablet,Model,Ad ID,Coupon,Click Referring URL
300091062,3/11/2015 20:46,Shopathome.com,shopathome,Skincare By Alana purchase,Advanced Sale,Extended,34,0,0,-1.326,1.02,0.306,Windows 7,Desktop,Firefox,FALSE,Desktop,10833028,,
300091058,3/11/2015 18:54,Shopathome.com,shopathome,Skincare By Alana purchase,Advanced Sale,Extended,19,0,0,-0.87,0.57,0.3,Windows 7,Desktop,Chrome,FALSE,Desktop,10833028,,https://secure.shopathome.com/
300091045,3/11/2015 16:59,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,36,0,4,-1.404,1.08,0.324,Windows 7,,Mozilla,,,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300091037,3/11/2015 15:38,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,70.2,0,7.8,-2.738,2.106,0.632,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300090858,3/9/2015 19:53,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,25.85,0,2.65,-1.076,0.776,0.3,iOS,iPad,Safari,TRUE,iPad,12085311,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300090848,3/9/2015 18:32,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,32.4,0,3.6,-1.272,0.972,0.3,Windows 7,,Mozilla,,,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300090784,3/9/2015 10:49,Extrabux,Extrabux.com,Skincare By Alana purchase,Advanced Sale,Extended,718.4,0,179.6,-112.07,86.208,25.862,OS X,Desktop,Safari,FALSE,Desktop,10825729,DAYSAVE2,http://www.extrabux.com/transfer/store/3348
300090769,3/9/2015 9:05,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,137.6,0,34.4,-5.366,4.128,1.238,Windows 7,Desktop,IE,FALSE,Desktop,10833043,DAYSAVE2,http://www.retailmenot.com/view/skincarebyalana.com?c=4499729
300090726,3/8/2015 20:20,PayPal Inc,PayPal Shopping,Skincare By Alana purchase,Advanced Sale,Extended,214.59,0,10.4,-27.897,21.459,6.438,Android,Galaxy Note 3,Android Webkit,FALSE,SM-N900,12125565,YBLVE2,
300090716,3/8/2015 19:11,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,43.2,0,4.8,-6.739,5.184,1.555,Windows Vista,Desktop,Chrome,FALSE,Desktop,11600828,DAYSAVE,http://www.ebates.com/shopping/ticket/skincarebyalana_12408-xfas?AutoLoginID=9ltu9SJoVtLEQ4OpUtotpA%
300090489,3/8/2015 18:39,Extrabux,Extrabux.com,Skincare By Alana purchase,Advanced Sale,Extended,755.2,0,188.8,-117.811,90.624,27.187,Windows 7,Desktop,Chrome,FALSE,Desktop,10825729,DAYSAVE2,http://www.extrabux.com/transfer/store/3348
300090706,3/8/2015 16:48,CouponCabin,CouponCabin,Skincare By Alana purchase,Advanced Sale,Extended,32.4,0,3.6,-5.054,3.888,1.166,OS X,Desktop,Firefox,FALSE,Desktop,11600828,DAYSAVE,
300090686,3/8/2015 12:55,Savings.com Inc.,Savings.com,Skincare By Alana purchase,Advanced Sale,Extended,38.7,0,4.3,-1.509,1.161,0.348,Windows XP,Desktop,Firefox,FALSE,Desktop,12119258,SAVE10CJ,http://www.priceblink.com/webcpns/couponslist.php?r=4824&utm_source=tb&uid=91927074-c1a3-8652-3cdf-6
300090677,3/8/2015 10:51,PayPal Inc,PayPal Shopping,Skincare By Alana purchase,Advanced Sale,Extended,20,0,0,-2.6,2,0.6,Windows,,Mozilla,,,12125582,,
300090672,3/8/2015 10:07,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,103,0,0,-4.017,3.09,0.927,iPhone OS,iPhone,Safari,FALSE,iPhone,12125421,RAPUMPKIN,http://www.coupons.com/coupon-codes/skincare-by-alana/
300090649,3/7/2015 22:26,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,45.9,0,5.1,-1.79,1.377,0.413,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com?c=4499729
300090643,3/7/2015 20:16,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,14,0,0,-2.184,1.68,0.504,Windows,Desktop,Chrome,FALSE,Desktop,11600828,,http://www.ebates.com/shopping/ticket/skincarebyalana_12408-xfas?AutoLoginID=KmSGcekA8VfCadcb%2FUCHB
300090641,3/7/2015 19:26,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,15,0,0,-0.75,0.45,0.3,OS X 10.7 Lion,Desktop,Safari,FALSE,Desktop,10833043,,http://www.retailmenot.com/view/skincarebyalana.com
300090639,3/7/2015 19:11,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,128.7,0,14.3,-5.019,3.861,1.158,iPhone OS,iPhone,Safari,FALSE,iPhone,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300090631,3/7/2015 16:53,"Offers.com - Vertive, LLC",Offers.com,Skincare By Alana purchase,Advanced Sale,Extended,25,0,0,-3.25,2.5,0.75,Chromium OS,Desktop,Chrome,FALSE,Desktop,11600828,,
300090630,3/7/2015 16:44,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,41.95,0,0,-6.544,5.034,1.51,Windows,Desktop,Chrome,FALSE,Desktop,11600828,,http://www.ebates.com/skincarebyalana_12408-xfas?navigation_id=10007&sourceName=Web-Desktop
300090610,3/7/2015 12:34,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,27,0,3,-1.11,0.81,0.3,iPhone OS,iPhone,Safari,FALSE,iPhone,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300090589,3/7/2015 10:08,Extrabux,Extrabux.com,Skincare By Alana purchase,Advanced Sale,Extended,718.4,0,179.6,-112.07,86.208,25.862,OS X,Desktop,Safari,FALSE,Desktop,10825729,DAYSAVE2,http://www.extrabux.com/transfer/store/3348
300090585,3/7/2015 8:50,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,25.15,0,2.8,-1.055,0.755,0.3,iOS,iPad,Safari,TRUE,iPad,12085311,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300090574,3/7/2015 4:58,PayPal Inc,PayPal Shopping,Skincare By Alana purchase,Advanced Sale,Extended,14.95,0,0,-1.944,1.495,0.449,iPhone OS,iPhone,Safari,FALSE,iPhone,10950963,,
300090571,3/7/2015 1:48,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,19.8,0,2.2,-0.894,0.594,0.3,OS X,Desktop,Safari,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300088720,2/13/2015 21:27,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,-45.47,5.911,0,5.911,-4.547,-1.364,Android 4.0.x Ice Cream Sandwich,Desktop,Android Webkit,FALSE,Desktop,10833043,,http://m.retailmenot.com/view/skincarebyalana.com
300088277,2/10/2015 8:33,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,-35.7,4.641,0,4.641,-3.57,-1.071,Windows 7,Desktop,Firefox,FALSE,Desktop,11189516,,http://www.coupons.com/coupon-codes/skincare-by-alana/
300087759,2/5/2015 1:40,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,-8.72,1.134,0,1.134,-0.872,-0.262,iPhone OS,iPhone,Safari,FALSE,iPhone,10833043,,http://m.retailmenot.com/view/skincarebyalana.com
300087403,2/1/2015 12:45,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,-33,4.29,0,4.29,-3.3,-0.99,,,,,,11189516,,http://www.coupons.com/coupon-codes/skincare-by-alana/?cid=555628_2&pos=10&ccti=4a125cf6f46d416db3ea
300087649,2/3/2015 23:46,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,-34,4.42,0,4.42,-3.4,-1.02,iOS,iPad,Safari,TRUE,iPad,11189516,,http://www.coupons.com/coupon-codes/skincare-by-alana/
300088009,2/7/2015 2:59,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,-35,4.55,0,4.55,-3.5,-1.05,,,,,,10833043,,http://www.retailmenot.com/view/skincarebyalana.com
300088011,2/7/2015 4:24,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,-28,3.64,0,3.64,-2.8,-0.84,,,,,,10832376,,http://www.ebates.com/skincarebyalana_12408-xfas?special=10938484&navigation_id=22622&sourceName=Web
300088042,2/7/2015 11:30,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,-22,2.86,0,2.86,-2.2,-0.66,Windows 7,,Mozilla,,,11189516,,http://www.coupons.com/coupon-codes/skincare-by-alana/
300088214,2/9/2015 12:43,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,-124,16.12,0,16.12,-12.4,-3.72,OS X,Desktop,Firefox,FALSE,Desktop,10833043,,http://www.retailmenot.com/view/skincarebyalana.com
300088250,2/9/2015 19:06,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,-25.98,3.377,0,3.377,-2.598,-0.779,Android 4.0.x Ice Cream Sandwich,Desktop,Chrome Mobile,FALSE,Desktop,11189516,,http://www.coupons.com/coupon-codes/skincare-by-alana/
300089618,2/24/2015 10:36,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,-29.7,3.861,3.3,3.861,-2.97,-0.891,iPhone OS,iPhone,Safari,FALSE,iPhone,12085311,,http://www.coupons.com/coupon-codes/skincare-by-alana/
300089776,2/26/2015 9:27,Extrabux,Extrabux.com,Skincare By Alana purchase,Advanced Sale,Extended,-898,140.088,0,140.088,-107.76,-32.328,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,,http://www.extrabux.com/transfer/store/3348/1755748/1
300090516,3/6/2015 10:40,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,171,0,19,-6.669,5.13,1.539,iOS,iPad,Safari,TRUE,iPad,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300090510,3/6/2015 10:11,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,102.9,0,21.6,-16.052,12.348,3.704,OS X,Desktop,Safari,FALSE,Desktop,12125582,GMC2,http://www.ebates.com/skincarebyalana_12408-xfas?special=11317199&navigation_id=22622&sourceName=Web
300090495,3/6/2015 8:30,VigLink,Subaffiliate Placeholder,Skincare By Alana purchase,Advanced Sale,Extended,204,0,0,-26.52,20.4,6.12,OS X 10.7 Lion,Desktop,Chrome,FALSE,Desktop,10833043,ANNVC,http://peaceloveandglitter.com/2012/09/25/my-current-skincare-routine/
300090472,3/6/2015 6:29,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,82,0,0,-12.792,9.84,2.952,Windows 7,Desktop,Chrome,FALSE,Desktop,11600828,HPLGF,http://www.ebates.com/shopping/ticket/skincarebyalana_12408-xfas?AutoLoginID=8LwD7HovytyJstfx3I7wDQ%
300090450,3/5/2015 18:15,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,25.2,0,2.8,-1.056,0.756,0.3,iOS,iPad,Safari,TRUE,iPad,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300090449,3/5/2015 18:07,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,61.2,0,6.8,-2.387,1.836,0.551,OS X,Desktop,Firefox,FALSE,Desktop,12125421,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?cid=578436_2&pos=1&ccti=86d03790a22e455ca91bc
300090443,3/5/2015 16:21,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,68.4,0,7.6,-2.668,2.052,0.616,OS X,Desktop,Chrome,FALSE,Desktop,11189516,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?cid=578436_2&pos=1&ccti=4d8a523b984b4a3aa9a9a
300090425,3/5/2015 13:59,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,72,0,8,-2.808,2.16,0.648,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300090347,3/4/2015 17:33,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,31.5,0,0,-4.914,3.78,1.134,OS X 10.6 Snow Leopard,Desktop,Safari,FALSE,Desktop,11600828,,http://www.ebates.com/skincarebyalana_12408-xfas?navigation_id=22730&sourceName=Web-Desktop
300090300,3/4/2015 10:40,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,121.05,0,13.45,-4.722,3.632,1.09,iPhone OS,iPhone,Safari,FALSE,iPhone,12085311,SAVE10CJ,http://m.retailmenot.com/view/skincarebyalana.com
300090279,3/4/2015 7:10,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,126.4,0,2.6,-4.93,3.792,1.138,OS X,Desktop,Safari,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300090277,3/4/2015 6:48,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,27,0,3,-1.11,0.81,0.3,Windows 7,,Mozilla,,,10833043,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300090275,3/4/2015 6:18,PayPal Inc,PayPal Shopping,Skincare By Alana purchase,Advanced Sale,Extended,38.7,0,4.3,-5.031,3.87,1.161,OS X,Desktop,Safari,FALSE,Desktop,10950963,SAVE10CJ,
300090274,3/4/2015 6:13,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,59.96,0,0,-2.339,1.799,0.54,iPhone OS,iPhone,Safari,FALSE,iPhone,12085311,,http://www.coupons.com/coupon-codes/skincare-by-alana/
300090270,3/4/2015 4:53,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,34.2,0,3.8,-1.334,1.026,0.308,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300090253,3/3/2015 19:46,CouponCabin,CouponCabin,Skincare By Alana purchase,Advanced Sale,Extended,54.9,0,6.1,-8.564,6.588,1.976,OS X,Desktop,Firefox,FALSE,Desktop,11600828,SAVE10CJ,
300090236,3/3/2015 16:35,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,50,0,0,-1.95,1.5,0.45,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,RAPUMPKIN,http://www.coupons.com/coupon-codes/skincare-by-alana/?cid=185209_2&pos=17&ccti=e2ff5de0b6ac4ef8b57f
300090225,3/3/2015 15:38,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,35.1,0,3.9,-1.369,1.053,0.316,iOS,iPad,Safari,TRUE,iPad,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?utm_expid=87900937-10.oTNLEGk4QBqjYItMQfbCwg.
300090213,3/3/2015 14:19,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,15.3,0,1.7,-0.759,0.459,0.3,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com?c=4499729
300090198,3/3/2015 13:11,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,27.9,0,3.1,-1.137,0.837,0.3,Windows,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300090175,3/3/2015 9:14,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,64.8,0,7.2,-2.527,1.944,0.583,Windows 7,,Mozilla,,,11189516,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?cid=578436_2&pos=1&ccti=9982b741363d4d8ea428c
300090157,3/2/2015 20:48,Shopathome.com,shopathome,Skincare By Alana purchase,Advanced Sale,Extended,47.5,0,0,-1.853,1.425,0.428,Windows 7,Desktop,Chrome,FALSE,Desktop,10833028,,https://secure.shopathome.com/
300090148,3/2/2015 17:58,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,88.5,0,0,-13.806,10.62,3.186,OS X 10.6 Snow Leopard,Desktop,Chrome,FALSE,Desktop,11600828,,http://www.ebates.com/shopping/ticket/skincarebyalana_12408-xfas?AutoLoginID=Lh8FqqHDikGPHCXYcycOKQ%
300090131,3/2/2015 14:47,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,28,0,0,-1.14,0.84,0.3,iPhone OS,iPhone,Safari,FALSE,iPhone,12085311,,http://www.coupons.com/coupon-codes/skincare-by-alana/
300090099,3/2/2015 9:40,Extrabux,Extrabux.com,Skincare By Alana purchase,Advanced Sale,Extended,808.2,0,89.8,-126.079,96.984,29.095,Windows 7,Desktop,Chrome,FALSE,Desktop,10825729,SAVE10CJ,http://www.extrabux.com/transfer/store/3348
300090093,3/2/2015 8:43,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,34.2,0,3.8,-1.334,1.026,0.308,Windows,,Mozilla,,,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300090091,3/2/2015 8:30,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,94.5,0,10.5,-3.686,2.835,0.851,iOS,iPad,Safari,TRUE,iPad,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?cid=578436_2&pos=1&ccti=e6f57e40ece2482f802b7
300090082,3/2/2015 7:42,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,37.6,0,9.4,-5.866,4.512,1.354,Android,Galaxy S3,Android Webkit,FALSE,SCH-I535,12125574,YBLVE2,http://www.ebates.com/mall_ctrl.do?sourceName=Web-Mobile&campaign_entity_id=0&merchant_id=12408&sour
300090073,3/2/2015 5:47,MicroWeb Technologies, > Coupon Deals,Skincare By Alana purchase,Advanced Sale,Extended,13.5,0,1.5,-1.755,1.35,0.405,iOS,iPad,Safari,TRUE,iPad,11600828,SAVE10CJ,http://www.coupondeals.us/coupons/skincarebyalana.php
300090070,3/2/2015 4:20,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,87.5,0,0,-3.413,2.625,0.788,iOS,iPad,Safari,TRUE,iPad,12085311,RAPUMPKIN,http://www.coupons.com/coupon-codes/skincare-by-alana/?cid=578436_2&pos=1&ccti=3ed453aab4ab46eea82c1
300090056,3/1/2015 19:11,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,68,0,0,-2.652,2.04,0.612,OS X,Desktop,Chrome,FALSE,Desktop,12125421,RAPUMPKIN,http://www.retailmenot.com/view/skincarebyalana.com?c=4622967
300090010,3/1/2015 10:37,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,25.2,0,2.8,-1.056,0.756,0.3,Windows 7,Desktop,Firefox,FALSE,Desktop,10833043,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300090001,3/1/2015 8:37,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,27.81,0,3.09,-1.134,0.834,0.3,Windows XP,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300089994,3/1/2015 6:58,PricePP LLC,dealsea,Skincare By Alana purchase,Advanced Sale,Extended,184,0,12,-23.92,18.4,5.52,OS X 10.6 Snow Leopard,Desktop,Safari,FALSE,Desktop,12125582,SAVE10CJ,http://dealsea.com/view/skincarebyalana.com
300089989,3/1/2015 1:15,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,21.6,0,2.4,-0.948,0.648,0.3,iPhone OS,iPhone,Safari,FALSE,iPhone,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300089981,2/28/2015 19:50,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,89,0,0,-3.471,2.67,0.801,Windows 7,Desktop,Chrome,FALSE,Desktop,10833043,AGELESS,http://www.retailmenot.com/view/skincarebyalana.com
300089975,2/28/2015 19:17,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,93.6,0,10.4,-3.65,2.808,0.842,Chromium OS,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300089973,2/28/2015 17:37,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,81.9,0,9.1,-3.194,2.457,0.737,OS X,Desktop,Safari,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300089948,2/28/2015 12:26,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,12.6,0,1.4,-0.678,0.378,0.3,OS X,Desktop,Chrome,FALSE,Desktop,10833043,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300089937,2/28/2015 10:37,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,78.75,0,8.75,-3.072,2.363,0.709,Windows 7,,Mozilla,,,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300089938,2/28/2015 10:40,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,23.85,0,2.65,-1.016,0.716,0.3,Windows 7,,Mozilla,,,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300089915,2/27/2015 23:52,CouponCabin,CouponCabin,Skincare By Alana purchase,Advanced Sale,Extended,75.6,0,8.4,-11.794,9.072,2.722,iOS,iPad,Safari,TRUE,iPad,11600828,SAVE10CJ,
300089913,2/27/2015 22:24,Shopathome.com,shopathome,Skincare By Alana purchase,Advanced Sale,Extended,59.96,0,0,-2.339,1.799,0.54,Windows 7,Desktop,Chrome,FALSE,Desktop,10833028,,https://secure.shopathome.com/
300089897,2/27/2015 16:50,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,77,0,0,-12.012,9.24,2.772,OS X 10.6 Snow Leopard,Desktop,Chrome,FALSE,Desktop,11600828,,http://www.ebates.com/shopping/ticket/skincarebyalana_12408-xfas?AutoLoginID=Lh8FqqHDikGPHCXYcycOKQ%
300089877,2/27/2015 12:51,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,21.6,0,2.4,-0.948,0.648,0.3,Windows 7,Desktop,IE,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300089876,2/27/2015 12:38,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,43.2,0,4.8,-1.685,1.296,0.389,Windows 7,,Mozilla,,,10833043,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com
300089875,2/27/2015 12:00,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,89.26,0,0,-3.481,2.678,0.803,Windows,Desktop,Chrome,FALSE,Desktop,10833043,,http://www.retailmenot.com/view/skincarebyalana.com
300089838,2/27/2015 6:09,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,26,0,0,-4.056,3.12,0.936,Windows,Desktop,Chrome,FALSE,Desktop,11600828,,http://www.ebates.com/shopping/ticket/skincarebyalana_12408-xfas?AutoLoginID=R3Ma9kbsLnwkpKtp6QqK2A%
300089827,2/26/2015 19:31,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,73.8,0,8.2,-2.878,2.214,0.664,Windows 7,Desktop,Firefox,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300089791,2/26/2015 11:43,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,32.4,0,3.6,-1.272,0.972,0.3,OS X,Desktop,Safari,FALSE,Desktop,12085311,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/
300089788,2/26/2015 11:38,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,60,0,0,-2.34,1.8,0.54,OS X,Desktop,Safari,FALSE,Desktop,10833043,,http://www.retailmenot.com/view/skincarebyalana.com
300089780,2/26/2015 10:16,Coupons.com Incorporated,coupons.com,Skincare By Alana purchase,Advanced Sale,Extended,70.2,0,7.8,-2.738,2.106,0.632,OS X,Desktop,Safari,FALSE,Desktop,12125421,SAVE10CJ,http://www.coupons.com/coupon-codes/skincare-by-alana/?cid=578436_2&pos=5&ccti=8b930e909ae14bd7ba57c
300089776,2/26/2015 9:27,Extrabux,Extrabux.com,Skincare By Alana purchase,Advanced Sale,Extended,898,0,0,-140.088,107.76,32.328,Windows 7,Desktop,Chrome,FALSE,Desktop,12085311,CHINA,http://www.extrabux.com/transfer/store/3348/1755748/1
300089747,2/25/2015 20:40,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,30.6,0,3.4,-4.774,3.672,1.102,iOS,iPad,Safari,TRUE,iPad,11600828,SAVE10CJ,http://www.ebates.com/skincarebyalana_12408-xfas?navigation_id=22620&sourceName=Web-Desktop
300089720,2/25/2015 11:30,"Ebates Performance Marketing, Inc.",Ebates.com,Skincare By Alana purchase,Advanced Sale,Extended,111.36,0,19.84,-17.372,13.363,4.009,Windows 7,Desktop,Chrome,FALSE,Desktop,11600828,XCAL2,http://www.ebates.com/skincarebyalana_12408-xfas?navigation_id=22620&sourceName=Web-Desktop
300089723,2/25/2015 11:37,CouponCabin,CouponCabin,Skincare By Alana purchase,Advanced Sale,Extended,28.8,0,3.2,-4.493,3.456,1.037,Windows 7,,Mozilla,,,11600828,SAVE10CJ,
300089700,2/25/2015 9:15,WhaleShark Media: RetailMeNot.com,RetailMeNot,Skincare By Alana purchase,Advanced Sale,Extended,78.75,0,8.75,-3.072,2.363,0.709,Windows Vista,Desktop,Chrome,FALSE,Desktop,12085311,SAVE10CJ,http://www.retailmenot.com/view/skincarebyalana.com?c=4622967
